axis,key,label
"visible_filters","neck_mobility","Pescoço"
"visible_filters","easy_walk","Caminhada leve"
"visible_filters","light_mobility","Mobilidade leve"
"visible_filters","light_stretching","Alongamentos leves"
"visible_filters","breathing","Respiração"
"visible_filters","active_recovery","Recuperação ativa"
"internal_filters","full_body","Corpo inteiro"
"internal_filters","upper","Parte superior"
"internal_filters","lower","Parte inferior"
"internal_filters","core","core"
"internal_filters","cardio","cardio"
"internal_filters","martial_arts","Artes marciais"
"internal_filters","mobility_recovery","Mobilidade e recuperação"
"internal_filters","neck","Pescoço"
"internal_filters","traps_scapula","Trapézio / cintura escapular"
"internal_filters","chest","Peito"
"internal_filters","back","Costas"
"internal_filters","shoulders","Ombros"
"internal_filters","arms","Braços"
"internal_filters","forearm_hand","Antebraço / punho / mão"
"internal_filters","hips_glutes","Anca / glúteos"
"internal_filters","quadriceps","quadriceps"
"internal_filters","hamstrings","Posterior de coxa"
"internal_filters","adductors","adductors"
"internal_filters","abductors","abductors"
"internal_filters","calves","calves"
"internal_filters","tibialis","Tibial anterior"
"internal_filters","feet_ankle","Pés / tornozelo"
"internal_filters","abdominal","Abdominal"
"internal_filters","obliques","obliques"
"internal_filters","transverse_abs","Transverso abdominal"
"internal_filters","low_back","Lombar"
"internal_filters","core_stability","Estabilidade do core"
"internal_filters","anti_rotation","anti rotation"
"internal_filters","anti_extension","anti extension"
"internal_filters","anti_lateral_flexion","anti lateral flexion"
"internal_filters","cardio_general","Cardio geral"
"internal_filters","cardio_machine","Máquina de cardio"
"internal_filters","jump_rope_group","Corda de saltar"
"internal_filters","outdoor_cardio","Exterior"
"internal_filters","hiit_group","HIIT"
"internal_filters","karate","karate"
"internal_filters","jiu_jitsu","jiu_jitsu"
"internal_filters","martial_conditioning","Condicionamento para artes marciais"
"internal_filters","martial_mobility","Mobilidade para artes marciais"
"internal_filters","grappling_grip","Força de pega para grappling"
"internal_filters","martial_core","Core para artes marciais"
"internal_filters","general_mobility","Mobilidade geral"
"internal_filters","shoulder_mobility","Mobilidade de ombros"
"internal_filters","hip_mobility","Mobilidade de anca"
"internal_filters","ankle_mobility","Mobilidade de tornozelo"
"internal_filters","thoracic_mobility","Mobilidade torácica"
"internal_filters","stretching","Alongamentos"
"internal_filters","active_recovery","Recuperação ativa"
"internal_filters","breathing","Respiração"
"internal_filters","posture","Postura"
"internal_filters","custom_workout","Treino personalizado"
"internal_filters","cervical_stabilizers","cervical stabilizers"
"internal_filters","anterior_neck","anterior neck"
"internal_filters","lateral_neck","lateral neck"
"internal_filters","posterior_neck","posterior neck"
"internal_filters","upper_traps","upper traps"
"internal_filters","mid_traps","mid traps"
"internal_filters","lateral_deltoid","lateral deltoid"
"internal_filters","lower_traps","lower traps"
"internal_filters","rhomboids","rhomboids"
"internal_filters","posterior_deltoid","posterior deltoid"
"internal_filters","anterior_deltoid","anterior deltoid"
"internal_filters","deltoid_lateral","deltoid lateral"
"internal_filters","scapular_stabilizers","scapular stabilizers"
"internal_filters","teres_minor","teres minor"
"internal_filters","external_rotators","external rotators"
"internal_filters","serratus_anterior","serratus anterior"
"internal_filters","internal_rotators","internal rotators"
"internal_filters","upper_chest","upper chest"
"internal_filters","mid_chest","mid chest"
"internal_filters","lower_chest","lower chest"
"internal_filters","pectoralis_minor","pectoralis minor"
"internal_filters","lats","lats"
"internal_filters","teres_major","teres major"
"internal_filters","vertical_pulls","vertical pulls"
"internal_filters","horizontal_rows","horizontal rows"
"internal_filters","erectors","erectors"
"internal_filters","quadratus_lumborum","quadratus lumborum"
"internal_filters","biceps","biceps"
"internal_filters","brachialis","brachialis"
"internal_filters","brachioradialis","brachioradialis"
"internal_filters","triceps_lateral","triceps lateral"
"internal_filters","triceps_medial","triceps medial"
"internal_filters","triceps_long","triceps long"
"internal_filters","forearm_flexors","forearm flexors"
"internal_filters","wrist","wrist"
"internal_filters","general_grip","general grip"
"internal_filters","forearm_extensors","forearm extensors"
"internal_filters","grip_support","grip support"
"internal_filters","fingers","fingers"
"internal_filters","pronators","pronators"
"internal_filters","supinators","supinators"
"internal_filters","pinch_grip","pinch grip"
"internal_filters","deep_stability","deep stability"
"internal_filters","transverse_abdominis","transverse abdominis"
"internal_filters","mid_abs","mid abs"
"internal_filters","external_obliques","external obliques"
"internal_filters","internal_obliques","internal obliques"
"internal_filters","rectus_abdominis","rectus abdominis"
"internal_filters","upper_abs","upper abs"
"internal_filters","lower_abs","lower abs"
"internal_filters","hip_flexors","hip flexors"
"internal_filters","glute_max","glute max"
"internal_filters","rectus_femoris","rectus femoris"
"internal_filters","vastus_lateralis","vastus lateralis"
"internal_filters","vastus_medialis","vastus medialis"
"internal_filters","vastus_intermedius","vastus intermedius"
"internal_filters","glute_med","glute med"
"internal_filters","biceps_femoris","biceps femoris"
"internal_filters","semitendinosus","semitendinosus"
"internal_filters","semimembranosus","semimembranosus"
"internal_filters","glute_min","glute min"
"internal_filters","ankle","ankle"
"internal_filters","feet","feet"
"internal_filters","soleus","soleus"
"internal_filters","ankle_stability","ankle stability"
"internal_filters","tibialis_anterior","tibialis anterior"
"internal_filters","hip_external_rotators","hip external rotators"
"internal_filters","cardiovascular","cardiovascular"
"internal_filters","treadmill_aerobic","treadmill aerobic"
"internal_filters","treadmill_intervals","treadmill intervals"
"internal_filters","treadmill_warmup","treadmill warmup"
"internal_filters","treadmill_easy","treadmill easy"
"internal_filters","treadmill_moderate","treadmill moderate"
"internal_filters","hiit","hiit"
"internal_filters","karate_technical","karate technical"
"internal_filters","jiu_jitsu_technical","jiu jitsu technical"
"internal_filters","mobility","mobility"
"internal_filters","boxe","boxe"
"internal_filters","kickboxing","kickboxing"
"internal_filters","muay_thai","muay_thai"
"internal_filters","judo","judo"
"internal_filters","taekwondo","taekwondo"
"internal_filters","defesa_pessoal","defesa_pessoal"
"internal_filters","artes_marciais","artes_marciais"
"internal_filters","elasticidade","elasticidade"
"internal_filters","recuperacao","recuperacao"
"internal_filters","aquecimento","aquecimento"
"internal_filters","ativacao","ativacao"
"internal_filters","prevencao","prevencao"
"internal_filters","bodyweight","Peso corporal"
"internal_filters","floor","Chão livre"
"internal_filters","wall","Parede estável"
"internal_filters","free_space","Espaço livre"
"internal_filters","mat","Tapete / colchonete"
"internal_filters","chair_support","Banco / cadeira / apoio"
"internal_filters","bench","Banco estável"
"internal_filters","weighted_backpack","Mochila com peso"
"internal_filters","water_bottles","Garrafas de água"
"internal_filters","water_jug","Garrafão de água"
"internal_filters","stable_step","Degrau / escada estável"
"internal_filters","sturdy_table","Mesa resistente"
"internal_filters","broomstick","Cabo de vassoura"
"internal_filters","towel","Toalha"
"internal_filters","none","Nenhum equipamento"
"internal_filters","other","Outro"
"internal_filters","dumbbells","Halteres"
"internal_filters","barbell","Barra"
"internal_filters","plates","Discos"
"internal_filters","kettlebell","Kettlebell"
"internal_filters","medicine_ball","Medicine ball"
"internal_filters","sandbag","Saco de areia"
"internal_filters","weighted_vest","Colete com peso"
"internal_filters","ankle_weights","Tornozeleiras com peso"
"internal_filters","pullup_bar","Barra fixa"
"internal_filters","parallel_bars","Paralelas"
"internal_filters","rings","Argolas"
"internal_filters","trx","TRX / suspensão"
"internal_filters","bands","Elásticos"
"internal_filters","mini_bands","Mini bands"
"internal_filters","ab_wheel","Roda abdominal"
"internal_filters","jump_rope","Corda de saltar"
"internal_filters","machine","Máquina multifunções"
"internal_filters","high_cable","Cabo alto"
"internal_filters","low_cable","Cabo baixo"
"internal_filters","adjustable_cable","Polia ajustável"
"internal_filters","lat_pulldown","Lat pulldown"
"internal_filters","seated_row_machine","Remo sentado"
"internal_filters","chest_press_machine","Chest press"
"internal_filters","shoulder_press_machine","Shoulder press machine"
"internal_filters","leg_press","Leg press"
"internal_filters","leg_extension","Extensão de perna"
"internal_filters","leg_curl","Curl de perna"
"internal_filters","abductor_machine","Máquina abdutora"
"internal_filters","adductor_machine","Máquina adutora"
"internal_filters","smith_machine","Smith machine"
"internal_filters","squat_rack","Rack / suporte de agachamento"
"internal_filters","adjustable_bench","Banco regulável"
"internal_filters","flat_bench","Banco plano"
"internal_filters","incline_bench","Banco inclinado"
"internal_filters","decline_bench","Banco declinado"
"internal_filters","treadmill","Passadeira"
"internal_filters","bike","Bicicleta"
"internal_filters","elliptical","Elíptica"
"internal_filters","rower","Remo ergómetro"
"internal_filters","stepper","Stepper / escadas"
"internal_filters","air_bike","Air bike"
"internal_filters","outdoor_space","Espaço exterior para caminhar/correr"
"internal_filters","tatami","Tatami / espaço de artes marciais"
"internal_filters","heavy_bag","Saco de pancada"
"internal_filters","gloves","Luvas"
"internal_filters","shin_guards","Caneleiras"
"internal_filters","pads","Paos / aparadores"
"internal_filters","gi","Kimono"
"internal_filters","belt","Cinto / faixa"
"internal_filters","grappling_dummy","Boneco de grappling"
"internal_filters","grip_trainer","Grip trainer"
"internal_filters","foam_roller","Foam roller"
"internal_filters","massage_ball","Bola de massagem"
"internal_filters","mobility_band","Elástico de mobilidade"
"internal_filters","yoga_block","Bloco de yoga"
"internal_filters","mobility_roller","Rolo de mobilidade"
"internal_filters","massage_gun","Pistola de massagem"
"internal_filters","pescoco","pescoco"
"internal_filters","trapezio","trapezio"
"internal_filters","ombros","ombros"
"internal_filters","peito","peito"
"internal_filters","costas","costas"
"internal_filters","lombar","lombar"
"internal_filters","triceps","triceps"
"internal_filters","antebraco_pega","antebraco_pega"
"internal_filters","pernas","pernas"
"internal_filters","mobilidade","mobilidade"
"exercises","isometria_cervical_frontal_leve__pescoco","Isometria cervical frontal leve"
"exercises","isometria_cervical_lateral_leve__pescoco","Isometria cervical lateral leve"
"exercises","chin_tuck__pescoco","Chin tuck"
"exercises","rotacao_cervical_controlada__pescoco","Rotação cervical controlada"
"exercises","isometria_cervical_posterior_leve__pescoco","Isometria cervical posterior leve"
"exercises","encolhimento_de_ombros_com_halteres__trapezio","Encolhimento de ombros com halteres"
"exercises","encolhimento_de_ombros_com_barra__trapezio","Encolhimento de ombros com barra"
"exercises","encolhimento_de_ombros_na_maquina__trapezio","Encolhimento de ombros na máquina"
"exercises","remo_alto_leve__trapezio","Remo alto leve"
"exercises","face_pull_no_cabo__trapezio","Face pull no cabo"
"exercises","press_militar_com_barra_em_pe__ombros","Press militar com barra em pé"
"exercises","press_militar_com_halteres__ombros","Press militar com halteres"
"exercises","press_militar_com_barra__ombros","Press militar com barra"
"exercises","arnold_press__ombros","Arnold press"
"exercises","elevacao_lateral__ombros","Elevação lateral"
"exercises","elevacao_frontal__ombros","Elevação frontal"
"exercises","elevacao_posterior__ombros","Elevação posterior"
"exercises","reverse_fly__ombros","Reverse fly"
"exercises","face_pull_no_cabo__ombros","Face pull no cabo"
"exercises","face_pull_com_elastico__ombros","Face pull com elástico"
"exercises","pull_apart__ombros","Pull-apart"
"exercises","mobilidade_de_ombro_com_elastico__ombros","Mobilidade de ombro com elástico"
"exercises","wall_slides__ombros","Wall slides"
"exercises","rotacao_externa__ombros","Rotação externa"
"exercises","rotacao_externa_com_elastico__ombros","Rotação externa com elástico"
"exercises","rotacao_interna__ombros","Rotação interna"
"exercises","rotacao_interna_com_elastico__ombros","Rotação interna com elástico"
"exercises","y_raise__ombros","Y raise"
"exercises","w_raise__ombros","W raise"
"exercises","scapular_push_up__ombros","Scapular push-up"
"exercises","pike_push_up__ombros","Pike push-up"
"exercises","elevacao_no_plano_da_omoplata__ombros","Elevação no plano da omoplata"
"exercises","flexao_classica__peito","Flexão clássica"
"exercises","flexao_com_joelhos_apoiados__peito","Flexão com joelhos apoiados"
"exercises","flexao_inclinada__peito","Flexão inclinada"
"exercises","flexao_declinada__peito","Flexão declinada"
"exercises","flexao_aberta__peito","Flexão aberta"
"exercises","flexao_arqueiro__peito","Flexão arqueiro"
