id,type_key,location_key,equipment_key,region_key,group_key,subzone_key,focus_key,cardio_focus_key,martial_art_key,status,result_count,fallback_count,notice,issue
"strength>place_home_no_equipment>bodyweight>core>obliques","strength","place_home_no_equipment","bodyweight","core","obliques","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_no_equipment>bodyweight>core>transverse_abs","strength","place_home_no_equipment","bodyweight","core","transverse_abs","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_no_equipment>bodyweight>core>low_back","strength","place_home_no_equipment","bodyweight","core","low_back","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_no_equipment>bodyweight>core>core_stability","strength","place_home_no_equipment","bodyweight","core","core_stability","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_no_equipment>bodyweight>core>anti_rotation","strength","place_home_no_equipment","bodyweight","core","anti_rotation","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_no_equipment>bodyweight>core>anti_extension","strength","place_home_no_equipment","bodyweight","core","anti_extension","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_no_equipment>bodyweight>core>anti_lateral_flexion","strength","place_home_no_equipment","bodyweight","core","anti_lateral_flexion","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>full_body","strength","place_home_equipped","bodyweight","full_body","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>floor>full_body","strength","place_home_equipped","floor","full_body","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>wall>full_body","strength","place_home_equipped","wall","full_body","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper","strength","place_home_equipped","bodyweight","upper","","","","","","okWithResults","17","0","Mostra exercicios compativeis.",""
"strength>place_home_equipped>bodyweight>upper>neck","strength","place_home_equipped","bodyweight","upper","neck","","","","","okWithResults","5","0","Mostra exercicios compativeis.",""
"strength>place_home_equipped>bodyweight>upper>neck>neck_complete","strength","place_home_equipped","bodyweight","upper","neck","neck_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>neck>anterior_neck","strength","place_home_equipped","bodyweight","upper","neck","anterior_neck","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>neck>posterior_neck","strength","place_home_equipped","bodyweight","upper","neck","posterior_neck","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>neck>lateral_neck","strength","place_home_equipped","bodyweight","upper","neck","lateral_neck","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>neck>cervical_stabilizers","strength","place_home_equipped","bodyweight","upper","neck","cervical_stabilizers","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>traps_scapula","strength","place_home_equipped","bodyweight","upper","traps_scapula","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>traps_scapula>traps_complete","strength","place_home_equipped","bodyweight","upper","traps_scapula","traps_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>traps_scapula>upper_traps","strength","place_home_equipped","bodyweight","upper","traps_scapula","upper_traps","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>traps_scapula>mid_traps","strength","place_home_equipped","bodyweight","upper","traps_scapula","mid_traps","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>traps_scapula>lower_traps","strength","place_home_equipped","bodyweight","upper","traps_scapula","lower_traps","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>traps_scapula>scapular_stability","strength","place_home_equipped","bodyweight","upper","traps_scapula","scapular_stability","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>chest","strength","place_home_equipped","bodyweight","upper","chest","","","","","okWithResults","4","0","Mostra exercicios compativeis.",""
"strength>place_home_equipped>bodyweight>upper>chest>chest_complete","strength","place_home_equipped","bodyweight","upper","chest","chest_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>chest>upper_chest","strength","place_home_equipped","bodyweight","upper","chest","upper_chest","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_home_equipped>bodyweight>upper>chest>mid_chest","strength","place_home_equipped","bodyweight","upper","chest","mid_chest","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_home_equipped>bodyweight>upper>chest>lower_chest","strength","place_home_equipped","bodyweight","upper","chest","lower_chest","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_home_equipped>bodyweight>upper>chest>pectoralis_minor","strength","place_home_equipped","bodyweight","upper","chest","pectoralis_minor","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_home_equipped>bodyweight>upper>chest>serratus_anterior","strength","place_home_equipped","bodyweight","upper","chest","serratus_anterior","","","","okWithResults","4","0","Mostra exercicios compativeis.",""
"strength>place_home_equipped>bodyweight>upper>back","strength","place_home_equipped","bodyweight","upper","back","","","","","okWithResults","4","0","Mostra exercicios compativeis.",""
"strength>place_home_equipped>bodyweight>upper>back>back_complete","strength","place_home_equipped","bodyweight","upper","back","back_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>back>back_upper","strength","place_home_equipped","bodyweight","upper","back","back_upper","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>back>back_upper>upper_traps","strength","place_home_equipped","bodyweight","upper","back","back_upper","upper_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>back>back_upper>mid_traps","strength","place_home_equipped","bodyweight","upper","back","back_upper","mid_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>back>back_upper>lower_traps","strength","place_home_equipped","bodyweight","upper","back","back_upper","lower_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>back>back_upper>rhomboids","strength","place_home_equipped","bodyweight","upper","back","back_upper","rhomboids","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>back>back_upper>posterior_deltoid","strength","place_home_equipped","bodyweight","upper","back","back_upper","posterior_deltoid","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_home_equipped>bodyweight>upper>back>back_upper>scapular_stabilizers","strength","place_home_equipped","bodyweight","upper","back","back_upper","scapular_stabilizers","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
